,rank,hour,min,name,job,jobtype,location,totalprice,count
0,4,13,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,13,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,14,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,14,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,14,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,14,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,15,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,15,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,15,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,15,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,16,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,16,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,16,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,16,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,17,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,17,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,17,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,17,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,18,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,18,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,18,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,18,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,19,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,19,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,19,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,19,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,20,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,20,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,20,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,20,45,Ada Campo-Corrente,SVP/CIO,Executive,0restaurant,17.21,1
0,4,21,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,21,15,Ada Campo-Corrente,SVP/CIO,Executive,5shopping,229.98,1
0,4,21,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,21,45,Ada Campo-Corrente,SVP/CIO,Executive,0restaurant,22.18,1
0,4,22,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,22,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,22,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,22,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,23,0,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,23,15,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,23,30,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,4,23,45,Ada Campo-Corrente,SVP/CIO,Executive,null,0.0,1
0,5,0,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,0,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,0,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,0,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,1,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,1,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,1,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,1,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,2,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,2,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,2,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,2,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,3,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,3,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,3,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,3,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,4,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,4,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,4,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,4,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,5,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,5,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,5,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,5,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,6,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,6,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,6,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,6,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,7,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,7,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,7,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,7,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,8,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,8,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,8,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,8,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,9,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,9,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,9,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,9,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,10,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,10,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,10,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,10,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,11,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,11,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,11,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,11,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,12,0,Orhan Strum,SVP/COO,Executive,1coffee,5.46,1
0,5,12,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,12,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,12,45,Orhan Strum,SVP/COO,Executive,0restaurant,9.16,1
0,5,13,0,Orhan Strum,SVP/COO,Executive,2fast food,36.44,1
0,5,13,15,Orhan Strum,SVP/COO,Executive,0restaurant,109.73,1
0,5,13,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,13,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,14,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,14,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,14,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,14,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,15,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,15,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,15,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,15,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,16,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,16,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,16,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,16,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,17,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,17,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,17,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,17,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,18,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,18,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,18,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,18,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,19,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,19,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,19,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,19,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,20,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,20,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,20,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,20,45,Orhan Strum,SVP/COO,Executive,0restaurant,32.99,1
0,5,21,0,Orhan Strum,SVP/COO,Executive,0restaurant,23.66,1
0,5,21,15,Orhan Strum,SVP/COO,Executive,0restaurant,27.0,1
0,5,21,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,21,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,22,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,22,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,22,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,22,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,23,0,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,23,15,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,23,30,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,5,23,45,Orhan Strum,SVP/COO,Executive,null,0.0,1
0,6,0,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,0,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,0,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,0,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,1,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,1,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,1,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,1,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,2,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,2,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,2,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,2,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,3,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,3,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,3,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,3,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,4,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,4,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,4,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,4,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,5,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,5,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,5,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,5,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,6,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,6,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,6,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,6,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,7,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,7,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,7,30,Marin Onda,Drill Site Manager,Engineering,1coffee,11.49,1
0,6,7,45,Marin Onda,Drill Site Manager,Engineering,1coffee,7.88,1
0,6,8,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,8,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,8,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,8,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,9,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,9,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,9,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,9,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,10,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,10,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,10,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,10,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,11,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,11,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,11,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,11,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,12,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,12,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,12,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,12,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,13,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,13,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,13,30,Marin Onda,Drill Site Manager,Engineering,1coffee,88.98,1
0,6,13,45,Marin Onda,Drill Site Manager,Engineering,0restaurant,13.84,1
0,6,14,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,14,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,14,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,14,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,15,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,15,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,15,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,15,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,16,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,16,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,16,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,16,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,17,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,17,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,17,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,17,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,18,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,18,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,18,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,18,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,19,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,19,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,19,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,19,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,20,0,Marin Onda,Drill Site Manager,Engineering,1coffee,31.59,1
0,6,20,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,20,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,20,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,21,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,21,15,Marin Onda,Drill Site Manager,Engineering,1coffee,8.57,1
0,6,21,30,Marin Onda,Drill Site Manager,Engineering,9auto,314.98,1
0,6,21,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,22,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,22,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,22,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,22,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,23,0,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,23,15,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,23,30,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,6,23,45,Marin Onda,Drill Site Manager,Engineering,null,0.0,1
0,7,0,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,0,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,0,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,0,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,1,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,1,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,1,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,1,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,2,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,2,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,2,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,2,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,3,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,3,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,3,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,3,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,4,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,4,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,4,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,4,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,5,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,5,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,5,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,5,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,6,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,6,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,6,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,6,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,7,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,7,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,7,30,Bertrand Ovan,Facilities Group Manager,Facilities,1coffee,19.99,1
0,7,7,45,Bertrand Ovan,Facilities Group Manager,Facilities,1coffee,11.54,1
0,7,8,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,8,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,8,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,8,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,9,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,9,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,9,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,9,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,10,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,10,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,10,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,10,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,11,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,11,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,11,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,11,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,12,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,12,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,12,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,12,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,13,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,13,15,Bertrand Ovan,Facilities Group Manager,Facilities,0restaurant,24.08,1
0,7,13,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,13,45,Bertrand Ovan,Facilities Group Manager,Facilities,2fast food,88.97,1
0,7,14,0,Bertrand Ovan,Facilities Group Manager,Facilities,2fast food,17.44,1
0,7,14,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,14,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,14,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,15,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,15,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,15,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,15,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,16,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,16,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,16,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,16,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,17,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,17,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,17,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,17,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,18,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,18,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,18,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,18,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,19,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,19,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,19,30,Bertrand Ovan,Facilities Group Manager,Facilities,1coffee,26.6,1
0,7,19,45,Bertrand Ovan,Facilities Group Manager,Facilities,1coffee,21.89,1
0,7,20,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,20,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,20,30,Bertrand Ovan,Facilities Group Manager,Facilities,1coffee,92.83,1
0,7,20,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,21,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,21,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,21,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,21,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,22,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,22,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,22,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,22,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,23,0,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,23,15,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,23,30,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,7,23,45,Bertrand Ovan,Facilities Group Manager,Facilities,null,0.0,1
0,8,0,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,0,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,0,30,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,0,45,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,1,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,1,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,1,30,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,1,45,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,2,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,2,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,2,30,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,2,45,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,3,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,3,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,3,30,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,3,45,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,4,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,4,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,4,30,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,4,45,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,5,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,5,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,5,30,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,5,45,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,6,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,6,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,6,30,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,6,45,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,7,0,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,7,15,Linnea Bergen,IT Group Manager,Information Technology,null,0.0,1
0,8,7,30,Linnea Bergen,IT Group Manager,Information Technology,1coffee,8.51,1
